pclass,age,sibsp,fare,sex_male,deck_A,deck_B,deck_C,deck_D,deck_E,deck_U,embarked_C,embarked_Q,embarked_S
0.0,-0.4566709093887323,0.0,4.142091972101227,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5,-0.7672714633625777,0.25,-0.1990652735966823,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.9225717403495004,0.0,-0.5132624670976453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5,-2.1649739562448813,0.125,-0.1410596378734276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-1.9320235407644968,0.5,-0.036891183720416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,2.7586870918647336e-16,0.0,-0.0695193538147468,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,2.7586870918647336e-16,0.0,-0.4939272551898938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5,-0.4566709093887323,0.125,0.0717089010018521,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,2.7586870918647336e-16,0.0,-0.4939272551898938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,2.338734076375875,0.0,0.8313410388276422,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.1645301985589582,0.0,-0.0540511842885455,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,2.7586870918647336e-16,1.0,0.7009888407091532,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.0,-0.4914291458114123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,-0.2237204939083484,0.0,0.8398001940372836,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,2.7586870918647336e-16,0.0,-0.4939272551898938,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,1.950483383908569,0.25,-0.1468602014457531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.7080811680131874,0.0,-0.4905435931060373,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.6896213248691163,0.0,-0.4762838743240705,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.379020770895271,0.125,-0.2996083755169905,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-1.077872017336423,0.125,-0.4791029482202207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,-0.379020770895271,0.0,-0.50746190352532,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,2.7586870918647336e-16,0.0,-0.3757407724037623,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,1.1739819989739555,0.0,-0.1304252713241642,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.4566709093887323,0.25,-0.176829779902768,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.146070355414887,0.125,-0.3373120387371061,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,2.7586870918647336e-16,0.0,-0.0540511842885455,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.0,-0.4939272551898938,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,2.7586870918647336e-16,0.0,-0.4881266916175683,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.0,-0.4932021847433531,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5,-0.4566709093887323,0.25,0.777362927744772,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.2033552678056888,0.0,-0.4600906343513286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,-0.4566709093887323,0.125,-0.1077876052225687,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,2.7586870918647336e-16,0.25,-0.1942314706197444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.4751307525328035,0.0,-0.4082084602392588,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.2421803370524195,0.125,-0.2469199230683675,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,1.562232691441262,0.0,-0.1410596378734276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-1.2331722943233456,0.0,-0.4919125261091061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,-0.7672714633625777,0.0,0.0667938901349017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.0,-0.4914291458114123,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2421803370524195,0.0,2.2864762171447826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.146070355414887,0.0,-0.4930417024845188,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.379020770895271,0.0,-0.5039970335514509,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0092299215720355,0.0,-0.5035948611437696,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.7857313065066488,0.0,-0.0443835783346697,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.7080811680131874,0.0,-0.6437751474749684,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.6896213248691163,0.0,-0.4934438748922,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.7857313065066488,0.0,-0.1077876052225687,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,2.7586870918647336e-16,0.0,-0.5040782414414634,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,-1.077872017336423,0.0,1.0287206825455424,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.5343210478821937,0.0,-0.4930417024845188,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.0,-0.4881266916175683,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.8633814450001102,0.0,1.956810854117618,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,2.7586870918647336e-16,0.0,-0.4881266916175683,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.0,-0.4934438748922,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.0,-0.5040782414414634,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,-0.9225717403495004,0.125,-0.4919125261091061,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.4163842148693364,0.0,-0.5231717632003681,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.146070355414887,0.0,-0.4934438748922,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.0,0.4485831174229828,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-1.5437728482971909,0.5,-0.0806371006617039,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,1.1739819989739555,0.125,0.9702316665245938,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.2237204939083484,0.125,2.000879669097765,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,-0.4178458401420017,0.0,-0.4881266916175683,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,1.212807068220686,0.0,-0.0927216081040487,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.3974806140393422,0.0,1.978723449772673,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.562232691441262,0.125,0.4370631981683443,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,1.562232691441262,0.0,4.142091972101227,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,-0.8449216018560389,0.125,0.38292460482664,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.146070355414887,0.0,-0.1304252713241642,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.6896213248691163,0.0,-0.4881266916175683,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0092299215720355,0.0,-0.4025683789257676,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.125,-0.3489943737717696,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,-1.1555221558298845,0.125,-0.3643001275179457,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.4751307525328035,0.0,4.42930107682135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5,0.2421803370524195,0.125,-0.1072230170348623,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.4751307525328035,0.0,0.8110390663245028,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0092299215720355,0.0,-0.5039970335514509,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,-0.2237204939083484,0.0,-0.5040782414414634,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,2.7586870918647336e-16,0.0,-0.5039970335514509,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.1645301985589582,0.0,-0.4972297093837378,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,0.3974806140393422,0.0,-0.2377356974121854,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,1.2516321374674166,0.0,0.8875736356189561,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.5,1.329282275960878,0.0,-0.440755422443577,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.7857313065066488,0.125,1.956810854117618,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.1645301985589582,0.0,-0.4881266916175683,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.25,-0.1942314706197444,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,-0.611971186375655,0.125,-0.3750157019572216,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.2610839378824137,0.0,-0.5035948611437696,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,2.4163842148693364,0.0,-0.4049852804142365,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5,-1.2331722943233456,0.0,0.6130136265288837,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.0,-0.4941689453387407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0186817219870328,0.125,0.4282018705510217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.950483383908569,0.125,1.1640671658998034,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5,2.4940343533627978,0.0,-0.440755422443577,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,2.7586870918647336e-16,0.0,-0.6437751474749684,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.9410315834935714,0.0,-0.4977942975714441,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,3.4258360152843337,0.0,-0.4934438748922,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,-0.3013706324018097,0.125,-0.0830540021501729,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.4566709093887323,0.0,-0.50746190352532,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.4566709093887323,0.0,-0.4939272551898938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,2.7586870918647336e-16,1.0,0.7009888407091532,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,0.0092299215720355,0.0,-0.392417392674198,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,2.02813352240203,0.0,0.964108204913409,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5,0.3198304755458808,0.0,-0.392417392674198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.0,-0.4941689453387407,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.6304310295197262,0.0,-0.4911081812937436,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.611971186375655,0.0,-0.5035948611437696,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,-0.379020770895271,0.0,-0.392417392674198,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,-1.077872017336423,0.0,-0.440755422443577,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,1.8728332454151075,0.125,-0.1410596378734276,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.7672714633625777,0.0,-0.50746190352532,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.4566709093887323,0.0,-0.4911081812937436,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-1.0002218788429615,0.5,-0.4905435931060373,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,1.6398828299347232,0.0,-0.4016016183303801,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,2.7586870918647336e-16,0.0,-0.1460539231091998,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,2.7586870918647336e-16,0.0,-0.4933626670021874,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,-0.146070355414887,0.0,0.0426248752502123,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0868800600654969,0.125,0.4583319312668711,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,3.891736846245102,0.0,-0.0637187902424213,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.4566709093887323,0.125,0.5163375669901258,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.5343210478821937,0.0,1.1640671658998034,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.0,-0.5084286641207075,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.5527808910262648,0.125,0.38292460482664,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.0,-0.4911081812937436,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,0.0868800600654969,0.125,-0.1362258348964897,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,-0.0684202169214257,0.125,-0.1410596378734276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.0,-0.4939272551898938,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.9410315834935714,0.0,-0.1304252713241642,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.6896213248691163,0.0,0.8635651029931007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,1.4069324144543394,0.125,4.42930107682135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5,-0.0684202169214257,0.125,-0.1410596378734276,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,1.0186817219870328,0.125,-0.1362258348964897,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.9225717403495004,0.0,-0.4988422660568443,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.125,-0.5193047208188177,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5527808910262648,0.125,1.096393924222673,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.6896213248691163,0.0,-0.4911081812937436,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.1645301985589582,0.125,-0.3440793629048191,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,-1.0002218788429615,0.0,-0.5060117626322386,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.7080811680131874,0.0,-0.4905435931060373,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-1.077872017336423,0.125,0.0208727618539917,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-1.2331722943233456,0.0,-0.4654078176259602,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.2421803370524195,0.0,-0.4934438748922,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.6896213248691163,0.0,-0.4929604945945062,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.9225717403495004,0.25,0.0208727618539917,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-2.2426240947383427,0.125,-0.3208771086155172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.146070355414887,0.375,4.441385584263695,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.0,-0.3634145748125707,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-1.310822432816807,0.0,-0.5039970335514509,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,2.7586870918647336e-16,0.0,-0.4911081812937436,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-2.0096736792579586,0.5,-0.0806371006617039,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,-0.0684202169214257,0.0,-0.2362855565191041,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.0,-0.4802321245956333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,2.338734076375875,0.125,0.8111995485833373,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.2421803370524195,0.0,-0.4881266916175683,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,0.3974806140393422,0.0,-0.440755422443577,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-1.6214229867906522,0.5,-0.036891183720416,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.8633814450001102,0.0,-0.2529621767895398,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,0.1645301985589582,0.25,0.777362927744772,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,-1.388472571310268,0.25,0.1102981169273428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.3974806140393422,0.0,-0.1410596378734276,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.0,-0.4914291458114123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,2.7586870918647336e-16,0.0,-0.4939272551898938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5,-0.4566709093887323,0.25,-0.121724425965676,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-1.2331722943233456,0.625,0.2630462909985802,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.611971186375655,0.0,-0.4983588857591504,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,0.4751307525328035,0.0,-0.392417392674198,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.0,-0.4939272551898938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5,-0.9225717403495004,0.0,-0.392417392674198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.7672714633625777,0.0,-0.5040782414414634,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,2.7586870918647336e-16,0.0,-0.4939272551898938,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,-0.7672714633625777,0.0,-0.4881266916175683,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-1.077872017336423,0.0,-0.4881266916175683,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0186817219870328,0.125,-0.1077876052225687,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.8245563757533795,0.0,-0.3518134476679197,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.0,0.4485831174229828,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,1.4845825529478007,0.0,-0.6437751474749684,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-2.2426240947383427,0.125,-0.4082084602392588,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.0,-0.176829779902768,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.8633814450001102,0.25,-0.370988177316837,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-2.262036629361708,0.25,-0.2714118359919164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,2.7586870918647336e-16,0.0,-0.4939272551898938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5,-0.4566709093887323,0.0,-0.440755422443577,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.0,-0.4881266916175683,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,0.7857313065066488,0.0,-0.392417392674198,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,-0.6896213248691163,0.25,0.777362927744772,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.7080811680131874,0.125,-0.0390663950600381,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-2.1649739562448813,0.0,-0.406193731158471,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,-0.9225717403495004,0.0,-0.4214202105358254,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,0.3198304755458808,0.125,-0.1410596378734276,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.3013706324018097,0.125,-0.2179171052067401,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,-0.611971186375655,0.0,-0.2377356974121854,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.6304310295197262,0.0,-0.5039970335514509,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.1645301985589582,0.0,-0.4934438748922,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.2237204939083484,0.0,-0.4914291458114123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,2.7586870918647336e-16,0.0,-0.4911081812937436,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,2.7586870918647336e-16,0.125,1.9403759239960288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.0,-0.4943294275975751,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5,1.2516321374674166,0.0,-0.1410596378734276,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-1.077872017336423,0.0,-0.495860776380669,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.125,-0.1903644282381941,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,-0.8449216018560389,0.0,-0.440755422443577,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.0,-0.4939272551898938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,-0.6896213248691163,0.0,-0.495860776380669,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,1.1739819989739555,0.0,-0.3827497867203223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5,-0.2237204939083484,0.0,-0.392417392674198,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.7586870918647336e-16,0.0,-0.4939272551898938,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
